1-qid,two_realRank,State,SVM,CordAscent,LambdaMART,LambdaRank,LinearReg,ListNet,MART,RandomFor,RankBoost,RankNet,ndcg_term_SVM,ndcg_term_CordAscent,ndcg_term_LambdaMART,ndcg_term_LambdaRank,ndcg_term_LinearReg,ndcg_term_ListNet,ndcg_term_MART,ndcg_term_RandomFor,ndcg_term_RankBoost,ndcg_term_RankNet
2009,47,Rhode Island,46,23,28,1,50,34,41,48,42,24,0.00389244,0.00778488,0.006394723,0.179052232,0.003581045,0.005266242,0.004367128,0.003730255,0.004263148,0.00746051
2009,48,New Mexico,47,40,24,1,43,12,35,47,27,46,0.003789438,0.00445259,0.007420983,0.178103594,0.004141944,0.014841966,0.005088674,0.003789438,0.006596429,0.003871817
2009,49,Hawaii,45,35,28,1,2,43,35,49,39,49,0.003937418,0.005062395,0.006327994,0.17718382,0.08859191,0.004120554,0.005062395,0.003615996,0.004543175,0.003615996
2009,50,Illinois,50,47,28,1,34,9,41,50,49,4,0.003525829,0.003750882,0.006296123,0.176291434,0.005185042,0.019587937,0.004299791,0.003525829,0.003597784,0.044072859
2010,1,Nebraska,3,29,3,1,22,42,1,1,11,30,0.333333333,0.034482759,0.333333333,1,0.045454545,0.023809524,1,1,0.090909091,0.033333333
2010,2,Alaska,1,1,1,1,1,2,1,2,1,47,0.630929754,0.630929754,0.630929754,0.630929754,0.630929754,0.315464877,0.630929754,0.315464877,0.630929754,0.013424037
2010,3,South Dakota,2,21,3,1,12,48,1,3,3,33,0.25,0.023809524,0.166666667,0.5,0.041666667,0.010416667,0.5,0.166666667,0.166666667,0.015151515
2010,4,Oklahoma,11,23,21,1,31,37,1,4,16,36,0.039152414,0.018725068,0.020508408,0.430676558,0.013892792,0.011639907,0.430676558,0.10766914,0.026917285,0.011963238
2010,5,Florida ,4,3,7,1,11,5,8,6,5,3,0.096713202,0.128950936,0.055264687,0.386852807,0.035168437,0.077370561,0.048356601,0.064475468,0.077370561,0.128950936
2010,6,Utah,5,9,18,1,19,27,17,7,2,23,0.071241437,0.039578576,0.019789288,0.356207187,0.018747747,0.013192859,0.020953364,0.050886741,0.178103594,0.015487269
2010,7,Montana,6,8,18,1,16,36,1,5,3,39,0.055555556,0.041666667,0.018518519,0.333333333,0.020833333,0.009259259,0.333333333,0.066666667,0.111111111,0.008547009
2010,8,Tennessee,7,12,3,1,21,21,1,8,8,13,0.045066411,0.02628874,0.105154959,0.315464877,0.015022137,0.015022137,0.315464877,0.03943311,0.03943311,0.024266529
2010,9,Alabama,10,7,2,1,3,18,1,9,13,48,0.030103,0.043004285,0.150514998,0.301029996,0.100343332,0.016723889,0.301029996,0.033447777,0.023156154,0.006271458
2010,10,New Hampshire,8,42,7,1,15,50,10,10,31,45,0.036133103,0.006882496,0.041294975,0.289064826,0.019270988,0.005781297,0.028906483,0.028906483,0.009324672,0.006423663
2010,11,Indiana,12,36,7,1,30,25,10,11,18,15,0.023245245,0.007748415,0.039848992,0.278942946,0.009298098,0.011157718,0.027894295,0.02535845,0.01549683,0.018596196
2010,12,Virginia,9,14,7,1,23,29,10,12,25,8,0.030026462,0.019302725,0.038605451,0.270238154,0.011749485,0.009318557,0.027023815,0.022519846,0.010809526,0.033779769
2010,13,Nevada,13,34,7,1,26,43,8,13,19,42,0.02020381,0.007724986,0.037521362,0.262649535,0.010101905,0.006108129,0.032831192,0.02020381,0.01382366,0.00625356
2010,14,North Dakota,15,6,18,1,36,41,17,14,6,14,0.017063868,0.042659671,0.01421989,0.255958025,0.007109945,0.006242879,0.015056354,0.018282716,0.042659671,0.018282716
2010,15,Missouri,14,16,7,1,24,19,17,15,8,21,0.017857143,0.015625,0.035714286,0.25,0.010416667,0.013157895,0.014705882,0.016666667,0.03125,0.011904762
2010,16,Texas,17,2,7,1,17,1,10,16,15,9,0.014391208,0.122325271,0.034950077,0.244650542,0.014391208,0.244650542,0.024465054,0.015290659,0.016310036,0.027183394
2010,17,Idaho,16,28,24,1,38,39,16,17,12,35,0.014988279,0.008564731,0.009992186,0.239812467,0.006310854,0.006149038,0.014988279,0.014106616,0.019984372,0.006851785
2010,18,Iowa,18,17,21,1,37,30,23,18,7,17,0.013078273,0.013847583,0.011209948,0.235408913,0.006362403,0.007846964,0.01023517,0.013078273,0.033629845,0.013847583
2010,19,Wyoming,22,5,3,1,41,46,28,21,23,25,0.010517192,0.046275643,0.077126071,0.231378213,0.005643371,0.005029961,0.008263508,0.01101801,0.010059922,0.009255129
2010,20,Ohio,23,4,29,1,10,6,17,19,8,6,0.009898706,0.056917562,0.007850698,0.227670249,0.022767025,0.037945041,0.013392368,0.011982645,0.028458781,0.037945041
2010,21,Georgia,21,15,7,1,13,14,10,23,25,16,0.010678277,0.014949588,0.032034832,0.224243824,0.017249525,0.016017416,0.022424382,0.009749731,0.008969753,0.014015239
2010,22,Colorado,19,32,7,1,34,40,10,20,21,37,0.011634986,0.006908273,0.031580676,0.221064729,0.006501904,0.005526618,0.022106473,0.011053236,0.010526892,0.005974722
2010,23,Louisiana,24,24,7,1,14,12,23,22,13,38,0.009087679,0.009087679,0.031157756,0.218104292,0.015578878,0.018175358,0.009482795,0.009913831,0.016777253,0.005739587
2010,24,Kansas,20,33,24,1,42,49,21,24,34,27,0.010766914,0.006525402,0.008972428,0.215338279,0.005127102,0.004394659,0.010254204,0.008972428,0.006333479,0.007975492
2010,25,North Carolina,26,11,21,1,9,11,28,26,38,19,0.008182541,0.01934055,0.010130764,0.212746054,0.02363845,0.01934055,0.007598073,0.008182541,0.00559858,0.011197161
2010,26,Maryland,25,43,29,1,18,32,21,27,39,24,0.008412397,0.004890928,0.007252066,0.210309918,0.011683884,0.006572185,0.010014758,0.007789256,0.005392562,0.008762913
2010,27,Arkansas,29,19,24,1,43,15,23,25,16,20,0.007172917,0.010948137,0.008667275,0.208014598,0.004837549,0.01386764,0.009044113,0.008320584,0.013000912,0.01040073
2010,28,West Virginia,35,13,29,1,5,23,23,28,20,44,0.005881338,0.015834372,0.007098167,0.205846832,0.041169366,0.008949862,0.008949862,0.007351673,0.010292342,0.004678337
2010,29,Pennsylvania,28,20,29,1,33,8,28,29,27,4,0.007278395,0.010189752,0.007027415,0.203795047,0.006175607,0.025474381,0.007278395,0.007027415,0.007547965,0.050948762
2010,30,Washington,33,31,29,1,40,16,28,31,27,12,0.006116639,0.006511261,0.006960313,0.201849087,0.005046227,0.012615568,0.007208896,0.006511261,0.007475892,0.016820757
2010,31,Arizona,27,25,29,1,44,33,28,30,27,18,0.007407407,0.008,0.006896552,0.2,0.004545455,0.006060606,0.007142857,0.006666667,0.007407407,0.011111111
2010,32,Mississippi,34,18,29,1,45,28,23,32,22,26,0.005830584,0.011013326,0.006835857,0.198239863,0.00440533,0.007079995,0.008619124,0.006194996,0.009010903,0.00762461
2010,33,Minnesota,31,40,29,1,48,17,28,33,30,11,0.006340698,0.004914041,0.006777987,0.196561632,0.004095034,0.011562449,0.007020058,0.005956413,0.006552054,0.017869239
2010,34,Maine,30,41,24,1,27,47,36,34,34,43,0.006498634,0.004755098,0.008123293,0.194959022,0.007220705,0.004148064,0.005415528,0.005734089,0.005734089,0.004533931
2010,35,South Carolina,32,10,29,1,20,20,28,35,32,40,0.006044575,0.01934264,0.006669876,0.193426404,0.00967132,0.00967132,0.006908086,0.005526469,0.006044575,0.00483566
2010,36,Vermont,39,39,29,1,29,38,36,36,33,31,0.004922018,0.004922018,0.006619266,0.19195872,0.006619266,0.005051545,0.005332187,0.005332187,0.005816931,0.006192217
2010,37,Delaware,40,30,29,1,4,45,36,38,34,49,0.004763785,0.006351714,0.006570738,0.190551412,0.047637853,0.004234476,0.005293095,0.005014511,0.005604453,0.003888804
2010,38,Oregon,37,22,29,1,47,35,28,37,34,32,0.005113523,0.008600016,0.00652415,0.18920036,0.00402554,0.005405725,0.006757156,0.005113523,0.005564716,0.005912511
2010,39,Wisconsin,36,27,29,1,49,26,41,39,39,7,0.005219495,0.006959327,0.006479373,0.187901825,0.003834731,0.007226993,0.004582971,0.004817996,0.004817996,0.026843118
2010,40,Michigan,38,38,29,1,7,9,41,40,39,29,0.004911906,0.004911906,0.00643629,0.186652411,0.02666463,0.020739157,0.004552498,0.00466631,0.004785959,0.00643629
2010,41,California,42,50,29,1,32,3,41,41,48,1,0.004415453,0.00370898,0.006394794,0.185449023,0.005795282,0.061816341,0.004523147,0.004523147,0.003863521,0.185449023
2010,42,New York,43,45,29,1,25,4,41,42,42,2,0.004285787,0.004095307,0.006354787,0.184288833,0.007371553,0.046072208,0.00449485,0.004387829,0.004387829,0.092144417
2010,43,New Mexico,47,26,24,1,39,13,36,43,24,46,0.003897218,0.007044971,0.007632052,0.183169251,0.004696647,0.014089942,0.005088035,0.00425975,0.007632052,0.00398194
2010,44,New Jersey,49,47,29,1,6,7,41,44,46,22,0.00371608,0.003874211,0.006278893,0.1820879,0.030347983,0.026012557,0.004441168,0.004138361,0.003958433,0.008276723
2010,45,Kentucky,41,44,29,1,28,24,41,45,44,34,0.004415673,0.004114604,0.006242848,0.181042597,0.006465807,0.007543442,0.004415673,0.004023169,0.004114604,0.005324782
2010,46,Connecticut,48,46,29,1,8,34,41,46,47,41,0.003750653,0.003913724,0.006207977,0.180031327,0.022503916,0.005295039,0.004391008,0.003913724,0.003830454,0.004391008
2010,47,Rhode Island,44,37,29,1,50,31,41,48,45,28,0.004069369,0.00483925,0.006174215,0.179052232,0.003581045,0.005775878,0.004367128,0.003730255,0.003978938,0.006394723
2010,48,Massachusetts,46,49,29,1,46,22,41,49,48,10,0.003871817,0.003634767,0.006141503,0.178103594,0.003871817,0.008095618,0.00434399,0.003634767,0.003710492,0.017810359
2010,49,Hawaii,45,35,29,1,2,44,36,50,43,50,0.003937418,0.005062395,0.006109787,0.17718382,0.08859191,0.004026905,0.004921773,0.003543676,0.004120554,0.003543676
2010,50,Illinois,50,48,7,1,35,10,41,47,48,5,0.003525829,0.003672738,0.025184491,0.176291434,0.005036898,0.017629143,0.004299791,0.003750882,0.003672738,0.035258287
2011,1,Nebraska,3,34,3,1,18,44,1,1,12,36,0.333333333,0.029411765,0.333333333,1,0.055555556,0.022727273,1,1,0.083333333,0.027777778
2011,2,Alaska,1,1,1,1,1,3,1,3,1,16,0.630929754,0.630929754,0.630929754,0.630929754,0.630929754,0.210309918,0.630929754,0.210309918,0.630929754,0.03943311
2011,3,South Dakota,2,30,3,1,6,42,1,2,3,40,0.25,0.016666667,0.166666667,0.5,0.083333333,0.011904762,0.5,0.25,0.166666667,0.0125
2011,4,Oklahoma,10,25,20,1,32,38,1,5,16,34,0.043067656,0.017227062,0.021533828,0.430676558,0.013458642,0.011333594,0.430676558,0.086135312,0.026917285,0.012666958
2011,5,Tennessee,5,12,3,1,15,15,1,4,9,13,0.077370561,0.032237734,0.128950936,0.386852807,0.025790187,0.025790187,0.386852807,0.096713202,0.042983645,0.029757908
2011,6,Florida ,7,4,7,1,8,4,11,6,5,3,0.050886741,0.089051797,0.050886741,0.356207187,0.044525898,0.089051797,0.032382472,0.059367865,0.071241437,0.118735729
2011,7,Wyoming,4,6,3,1,17,23,1,7,6,20,0.083333333,0.055555556,0.111111111,0.333333333,0.019607843,0.014492754,0.333333333,0.047619048,0.055555556,0.016666667
2011,8,Utah,6,18,16,1,20,31,11,8,2,28,0.052577479,0.017525826,0.019716555,0.315464877,0.015773244,0.010176286,0.028678625,0.03943311,0.157732438,0.011266603
2011,9,Indiana,11,16,20,1,30,28,1,9,8,12,0.027366363,0.018814375,0.0150515,0.301029996,0.010034333,0.010751071,0.301029996,0.033447777,0.037628749,0.025085833
2011,10,Montana,8,29,16,1,16,34,1,10,3,43,0.036133103,0.009967753,0.018066552,0.289064826,0.018066552,0.008501907,0.289064826,0.028906483,0.096354942,0.006722438
2011,11,Alabama,13,22,2,1,4,19,1,11,18,47,0.02145715,0.012679225,0.139471473,0.278942946,0.069735736,0.014681208,0.278942946,0.02535845,0.01549683,0.005934956
2011,12,New Hampshire,15,47,7,1,14,50,15,13,36,48,0.018015877,0.005749748,0.038605451,0.270238154,0.019302725,0.005404763,0.018015877,0.02078755,0.007506615,0.005629962
2011,13,North Dakota,9,10,16,1,33,37,1,12,6,15,0.029183282,0.026264954,0.016415596,0.262649535,0.007959077,0.007098636,0.262649535,0.021887461,0.043774923,0.017509969
2011,14,Virginia,14,14,7,1,24,29,15,14,25,11,0.018282716,0.018282716,0.036565432,0.255958025,0.010664918,0.008826139,0.017063868,0.018282716,0.010238321,0.023268911
2011,15,Missouri,12,17,7,1,19,24,11,15,11,26,0.020833333,0.014705882,0.035714286,0.25,0.013157895,0.010416667,0.022727273,0.016666667,0.022727273,0.009615385
2011,16,Nevada,18,39,7,1,26,47,11,16,28,45,0.013591697,0.006273091,0.034950077,0.244650542,0.009409636,0.005205331,0.022240958,0.015290659,0.008737519,0.005436679
2011,17,Texas,19,2,7,1,5,2,15,19,15,17,0.012621709,0.119906233,0.034258924,0.239812467,0.047962493,0.119906233,0.015987498,0.012621709,0.015987498,0.014106616
2011,18,Idaho,17,35,23,1,38,40,20,17,16,39,0.013847583,0.006725969,0.01023517,0.235408913,0.006194971,0.005885223,0.011770446,0.013847583,0.014713057,0.006036126
2011,19,Iowa,16,26,16,1,37,26,21,18,12,25,0.014461138,0.008899162,0.014461138,0.231378213,0.006253465,0.008899162,0.01101801,0.012854345,0.019281518,0.009255129
2011,20,Ohio,23,3,28,1,9,6,21,20,9,7,0.009898706,0.075890083,0.00813108,0.227670249,0.025296694,0.037945041,0.01084144,0.011383512,0.025296694,0.032524321
2011,21,Colorado,20,28,7,1,28,41,15,21,23,41,0.011212191,0.008008708,0.032034832,0.224243824,0.008008708,0.005469362,0.014949588,0.010678277,0.009749731,0.005469362
2011,22,Georgia,22,21,7,1,12,12,15,22,32,22,0.010048397,0.010526892,0.031580676,0.221064729,0.018422061,0.018422061,0.014737649,0.010048397,0.006908273,0.010048397
2011,23,Kansas,21,37,23,1,41,49,23,23,33,29,0.010385919,0.005894711,0.009482795,0.218104292,0.005319617,0.004451108,0.009482795,0.009482795,0.006609221,0.007520838
2011,24,North Carolina,24,7,20,1,11,11,23,24,35,18,0.008972428,0.030762611,0.010766914,0.215338279,0.019576207,0.019576207,0.009362534,0.008972428,0.006152522,0.011963238
2011,25,Washington,27,5,28,1,39,18,31,26,25,8,0.007879483,0.042549211,0.007598073,0.212746054,0.005455027,0.011819225,0.006862776,0.008182541,0.008509842,0.026593257
2011,26,Louisiana,25,32,7,1,21,13,26,25,28,38,0.008412397,0.006572185,0.030044274,0.210309918,0.010014758,0.016177686,0.008088843,0.008412397,0.007511068,0.005534472
2011,27,Vermont,35,41,28,1,22,36,26,28,20,33,0.005943274,0.005073527,0.007429093,0.208014598,0.009455209,0.005778183,0.008000561,0.007429093,0.01040073,0.006303473
2011,28,Maryland,26,43,28,1,35,35,40,31,43,19,0.007917186,0.004787136,0.007351673,0.205846832,0.005881338,0.005881338,0.005146171,0.00664022,0.004787136,0.010834044
2011,29,Arkansas,29,31,23,1,42,16,26,27,14,27,0.007027415,0.006574034,0.008860654,0.203795047,0.004852263,0.01273719,0.007838271,0.007547965,0.014556789,0.007547965
2011,30,Pennsylvania,34,13,28,1,36,10,23,29,41,5,0.005936738,0.015526853,0.007208896,0.201849087,0.005606919,0.020184909,0.008776047,0.006960313,0.004923148,0.040369817
2011,31,West Virginia,30,24,28,1,23,30,26,30,20,37,0.006666667,0.008333333,0.007142857,0.2,0.008695652,0.006666667,0.007692308,0.006666667,0.01,0.005405405
2011,32,Mississippi,36,23,28,1,44,25,26,32,20,31,0.005506663,0.008619124,0.007079995,0.198239863,0.004505451,0.007929595,0.00762461,0.006194996,0.009911993,0.006394834
2011,33,Arizona,28,27,28,1,45,32,31,33,30,21,0.007020058,0.00728006,0.007020058,0.196561632,0.004368036,0.006142551,0.006340698,0.005956413,0.006552054,0.009360078
2011,34,South Carolina,33,9,28,1,13,22,31,35,24,42,0.005907849,0.021662114,0.006962822,0.194959022,0.014996848,0.008861774,0.006289001,0.005570258,0.008123293,0.004641881
2011,35,Minnesota,31,20,28,1,49,20,31,34,31,10,0.006239561,0.00967132,0.006908086,0.193426404,0.003947478,0.00967132,0.006239561,0.005689012,0.006239561,0.01934264
2011,36,Maine,32,45,23,1,29,46,35,37,33,44,0.00599871,0.004265749,0.008346031,0.19195872,0.006619266,0.004173016,0.005484535,0.005188074,0.005816931,0.004362698
2011,37,Oregon,37,8,28,1,47,33,35,36,27,30,0.005150038,0.023818927,0.006805408,0.190551412,0.004054285,0.005774285,0.005444326,0.005293095,0.00705746,0.006351714
2011,38,Kentucky,41,40,28,1,25,21,40,38,42,32,0.004614643,0.004730009,0.006757156,0.18920036,0.007568014,0.009009541,0.004730009,0.004978957,0.00450477,0.005912511
2011,39,Michigan,40,15,28,1,7,9,40,41,39,24,0.004697546,0.012526788,0.006710779,0.187901825,0.026843118,0.020877981,0.004697546,0.004582971,0.004817996,0.007829243
2011,40,Wisconsin,38,33,28,1,50,27,40,40,39,9,0.004911906,0.005656134,0.006666158,0.186652411,0.003733048,0.006913052,0.00466631,0.00466631,0.004785959,0.020739157
2011,41,New Mexico,43,19,23,1,34,14,35,39,19,46,0.004312768,0.009760475,0.008063001,0.185449023,0.005454383,0.013246359,0.005298544,0.004755103,0.009760475,0.004031501
2011,42,Rhode Island,39,44,28,1,46,43,40,43,48,35,0.004725355,0.004188383,0.006581744,0.184288833,0.004006279,0.004285787,0.004607221,0.004285787,0.003839351,0.005265395
2011,43,Delaware,42,38,28,1,3,48,35,42,36,49,0.004361173,0.004820243,0.006541759,0.183169251,0.061056417,0.003816026,0.005233407,0.004361173,0.005088035,0.003738148
2011,44,New Jersey,49,49,28,1,10,8,40,44,49,14,0.00371608,0.00371608,0.006503139,0.1820879,0.01820879,0.022760988,0.004552198,0.004138361,0.00371608,0.013006279
2011,45,Connecticut,47,46,28,1,27,39,40,46,45,23,0.00385197,0.003935709,0.006465807,0.181042597,0.006705281,0.004642118,0.004526065,0.003935709,0.004023169,0.007871417
2011,46,California,45,48,28,1,43,1,40,45,46,1,0.004000696,0.003750653,0.00642969,0.180031327,0.004186775,0.180031327,0.004500783,0.004000696,0.003913724,0.180031327
2011,47,New York,44,11,28,1,31,5,40,47,44,2,0.004069369,0.016277476,0.006394723,0.179052232,0.005775878,0.035810446,0.004476306,0.003809622,0.004069369,0.089526116
2011,48,Massachusetts,46,42,28,1,48,17,40,48,46,6,0.003871817,0.004240562,0.006360843,0.178103594,0.003710492,0.010476682,0.00445259,0.003710492,0.003871817,0.029683932
2011,49,Hawaii,48,36,28,1,2,45,35,49,36,50,0.00369133,0.004921773,0.006327994,0.17718382,0.08859191,0.003937418,0.005062395,0.003615996,0.004921773,0.003543676
2011,50,Illinois,50,50,28,1,40,7,40,50,50,4,0.003525829,0.003525829,0.006296123,0.176291434,0.004407286,0.025184491,0.004407286,0.003525829,0.003525829,0.044072859
2012,1,Nebraska,5,35,3,1,13,43,1,1,9,34,0.2,0.028571429,0.333333333,1,0.076923077,0.023255814,1,1,0.111111111,0.029411765
2012,2,Alaska,1,3,1,1,1,2,1,2,1,49,0.630929754,0.210309918,0.630929754,0.630929754,0.630929754,0.315464877,0.630929754,0.315464877,0.630929754,0.012876117
2012,3,South Dakota,2,30,3,1,5,44,1,3,3,39,0.25,0.016666667,0.166666667,0.5,0.1,0.011363636,0.5,0.166666667,0.166666667,0.012820513
2012,4,Oklahoma,7,18,21,1,21,36,1,8,9,28,0.061525223,0.023926475,0.020508408,0.430676558,0.020508408,0.011963238,0.430676558,0.05383457,0.047852951,0.015381306
2012,5,North Dakota,4,8,16,1,28,37,1,10,4,15,0.096713202,0.048356601,0.0241783,0.386852807,0.013816172,0.010455481,0.386852807,0.038685281,0.096713202,0.025790187
2012,6,Tennessee,6,13,3,1,15,19,1,4,6,17,0.059367865,0.027400553,0.118735729,0.356207187,0.023747146,0.018747747,0.356207187,0.089051797,0.059367865,0.020953364
2012,7,Wyoming,3,10,3,1,14,14,1,5,4,26,0.111111111,0.033333333,0.111111111,0.333333333,0.023809524,0.023809524,0.333333333,0.066666667,0.083333333,0.012820513
2012,8,New Hampshire,11,42,7,1,7,50,16,14,33,44,0.028678625,0.007511068,0.045066411,0.315464877,0.045066411,0.006309298,0.019716555,0.022533205,0.009559542,0.007169656
2012,9,Iowa,12,26,16,1,29,29,21,17,9,19,0.025085833,0.011578077,0.018814375,0.301029996,0.010380345,0.010380345,0.014334762,0.017707647,0.033447777,0.015843684
2012,10,Florida ,10,4,7,1,6,5,14,12,18,3,0.028906483,0.072266207,0.041294975,0.289064826,0.048177471,0.057812965,0.020647488,0.024088736,0.016059157,0.096354942
2012,11,Montana,9,28,16,1,10,40,1,7,8,43,0.030993661,0.009962248,0.017433934,0.278942946,0.027894295,0.006973574,0.278942946,0.039848992,0.034867868,0.006487045
2012,12,Utah,8,21,16,1,20,33,14,9,2,30,0.033779769,0.012868484,0.016889885,0.270238154,0.013511908,0.008189035,0.019302725,0.030026462,0.135119077,0.009007938
2012,13,Alabama,13,23,2,1,4,18,1,6,20,47,0.02020381,0.011419545,0.131324768,0.262649535,0.065662384,0.014591641,0.262649535,0.043774923,0.013132477,0.005588288
2012,14,Nevada,16,33,7,1,18,49,16,13,33,45,0.015997377,0.007756304,0.036565432,0.255958025,0.01421989,0.005223633,0.015997377,0.019689079,0.007756304,0.005687956
2012,15,Virginia,14,11,7,1,23,26,23,18,25,10,0.017857143,0.022727273,0.035714286,0.25,0.010869565,0.009615385,0.010869565,0.013888889,0.01,0.025
2012,16,Indiana,15,24,21,1,33,24,1,11,12,13,0.016310036,0.010193773,0.011650026,0.244650542,0.007413653,0.010193773,0.244650542,0.022240958,0.020387545,0.018819272
2012,17,Missouri,18,25,7,1,17,27,1,15,14,24,0.013322915,0.009592499,0.034258924,0.239812467,0.014106616,0.008881943,0.239812467,0.015987498,0.017129462,0.009992186
2012,18,Ohio,21,5,29,1,22,6,21,21,6,7,0.011209948,0.047081783,0.008117549,0.235408913,0.010700405,0.039234819,0.011209948,0.011209948,0.039234819,0.033629845
2012,19,Texas,20,1,7,1,12,1,16,19,15,9,0.011568911,0.231378213,0.03305403,0.231378213,0.019281518,0.231378213,0.014461138,0.012177801,0.015425214,0.02570869
2012,20,Colorado,19,16,7,1,24,42,16,20,19,32,0.011982645,0.014229391,0.032524321,0.227670249,0.00948626,0.00542072,0.014229391,0.011383512,0.011982645,0.007114695
2012,21,Idaho,17,34,25,1,31,41,1,16,16,37,0.013190813,0.006595407,0.008969753,0.224243824,0.007233672,0.005469362,0.224243824,0.014015239,0.014015239,0.006060644
2012,22,Kansas,22,37,25,1,38,48,23,24,35,29,0.010048397,0.005974722,0.008842589,0.221064729,0.005817493,0.004605515,0.00961151,0.00921103,0.006316135,0.007622922
2012,23,Wisconsin,23,2,29,1,48,22,40,39,39,4,0.009482795,0.109052146,0.007520838,0.218104292,0.004543839,0.009913831,0.005452607,0.005592418,0.005592418,0.054526073
2012,24,Georgia,25,22,7,1,9,13,16,23,32,21,0.008613531,0.009788104,0.030762611,0.215338279,0.023926475,0.016564483,0.013458642,0.009362534,0.006729321,0.010254204
2012,25,Washington,29,7,29,1,37,28,23,31,24,14,0.007336071,0.030392293,0.007336071,0.212746054,0.005749893,0.007598073,0.009249828,0.006862776,0.008864419,0.015196147
2012,26,North Carolina,27,14,21,1,16,12,23,25,37,18,0.007789256,0.015022137,0.010014758,0.210309918,0.01314437,0.017525826,0.009143909,0.008412397,0.005684052,0.011683884
2012,27,Louisiana,30,32,7,1,19,16,30,26,27,38,0.00693382,0.006500456,0.029716371,0.208014598,0.010948137,0.013000912,0.00693382,0.008000561,0.007704244,0.005474068
2012,28,Arizona,24,15,29,1,44,32,23,28,30,22,0.008576951,0.013723122,0.007098167,0.205846832,0.004678337,0.006432714,0.008949862,0.007351673,0.006861561,0.009356674
2012,29,South Carolina,26,12,21,1,8,23,36,33,22,41,0.007838271,0.016982921,0.009704526,0.203795047,0.025474381,0.008860654,0.005660974,0.006175607,0.009263411,0.004970611
2012,30,Mississippi,34,27,29,1,43,25,30,30,23,36,0.005936738,0.007475892,0.006960313,0.201849087,0.004694165,0.008073963,0.006728303,0.006728303,0.008776047,0.005606919
2012,31,Arkansas,33,31,25,1,39,20,30,27,21,25,0.006060606,0.006451613,0.008,0.2,0.005128205,0.01,0.006666667,0.007407407,0.00952381,0.008
2012,32,Oregon,32,19,29,1,45,31,30,32,16,33,0.006194996,0.010433677,0.006835857,0.198239863,0.00440533,0.006394834,0.006607995,0.006194996,0.012389991,0.006007269
2012,33,Michigan,31,6,29,1,27,9,36,35,25,12,0.006340698,0.032760272,0.006777987,0.196561632,0.00728006,0.021840181,0.005460045,0.005616047,0.007862465,0.016380136
2012,34,Minnesota,28,20,29,1,49,17,23,34,31,11,0.006962822,0.009747951,0.006722725,0.194959022,0.003978756,0.011468178,0.008476479,0.005734089,0.006289001,0.017723547
2012,35,Pennsylvania,37,17,29,1,36,10,23,29,40,6,0.005227741,0.011378024,0.006669876,0.193426404,0.005372956,0.01934264,0.008409844,0.006669876,0.00483566,0.032237734
2012,36,Maryland,36,39,29,1,40,34,40,41,41,20,0.005332187,0.004922018,0.006619266,0.19195872,0.004798968,0.005645845,0.004798968,0.00468192,0.00468192,0.009597936
2012,37,New Mexico,40,29,16,1,25,11,1,22,13,48,0.004763785,0.006570738,0.011909463,0.190551412,0.007622056,0.017322856,0.190551412,0.008661428,0.014657801,0.003969821
2012,38,Rhode Island,38,41,29,1,42,45,40,44,42,35,0.004978957,0.004614643,0.00652415,0.18920036,0.00450477,0.004204452,0.004730009,0.004300008,0.00450477,0.005405725
2012,39,Vermont,39,44,29,1,26,35,40,40,45,27,0.004817996,0.004270496,0.006479373,0.187901825,0.007226993,0.005368624,0.004697546,0.004697546,0.004175596,0.006959327
2012,40,Maine,35,45,25,1,30,46,38,36,38,42,0.005332926,0.004147831,0.007466096,0.186652411,0.006221747,0.004057661,0.004911906,0.005184789,0.004911906,0.004444105
2012,41,Delaware,43,38,29,1,3,38,30,37,27,46,0.004312768,0.004880237,0.006394794,0.185449023,0.061816341,0.004880237,0.006181634,0.005012136,0.006868482,0.004031501
2012,42,New York,44,9,29,1,34,4,40,43,43,2,0.004188383,0.020476537,0.006354787,0.184288833,0.00542026,0.046072208,0.004607221,0.004285787,0.004285787,0.092144417
2012,43,California,47,48,29,1,50,3,40,45,46,1,0.003897218,0.003816026,0.006316181,0.183169251,0.003663385,0.061056417,0.004579231,0.004070428,0.00398194,0.183169251
2012,44,West Virginia,41,40,29,1,35,21,30,38,29,40,0.004441168,0.004552198,0.006278893,0.1820879,0.005202511,0.008670852,0.006069597,0.004791787,0.006278893,0.004552198
2012,45,Massachusetts,46,47,29,1,46,15,40,49,46,8,0.003935709,0.00385197,0.006242848,0.181042597,0.003935709,0.012069506,0.004526065,0.003694747,0.003935709,0.022630325
2012,46,Kentucky,42,43,29,1,41,30,40,42,49,31,0.00428646,0.004186775,0.006207977,0.180031327,0.004391008,0.006001044,0.004500783,0.00428646,0.003674109,0.005807462
2012,47,Hawaii,45,36,29,1,2,47,38,46,36,50,0.003978938,0.004973673,0.006174215,0.179052232,0.089526116,0.003809622,0.004711901,0.00389244,0.004973673,0.003581045
2012,48,Connecticut,48,46,29,1,32,39,40,47,44,23,0.003710492,0.003871817,0.006141503,0.178103594,0.005565737,0.004566759,0.00445259,0.003789438,0.004047809,0.007743635
2012,49,New Jersey,49,50,29,1,11,8,40,48,50,16,0.003615996,0.003543676,0.006109787,0.17718382,0.01610762,0.022147978,0.004429596,0.00369133,0.003543676,0.011073989
